sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.ZF.A9RN.01A	0.8	0.74	0.145	2	2.06	2.04	0.368	0.372	0.0245	0.066
TCGA.ZF.AA4N.01A	0.74	0.505	0.0542	2	2	2	0.251	0.253	0.00182	0.00182
TCGA.ZF.AA4R.01A	0.66	0.481	0.174	2	2.03	2.02	0.18	0.301	0.00535	0.0303
TCGA.ZF.AA4T.01A	0.7	0.758	0.456	6	4.96	5.27	0.147	0.611	0	0
TCGA.ZF.AA4U.01A	0.98	0.231	0.351	4	3.97	3.97	0.0952	0.136	0	0.0194
TCGA.ZF.AA4V.01A	0.67	0.59	0.148	2	2.05	2.03	0.25	0.34	0.00557	0.0353
TCGA.ZF.AA4W.01A	0.2	0.195	0.292	2	1.93	1.99	0.0721	0.123	0.0405	0
TCGA.ZF.AA4X.01A	0.83	0.493	0.177	4	3.72	3.77	0.0873	0.406	0	0
TCGA.ZF.AA51.01A	0.58	0.449	0.205	2	2.22	2.13	0.302	0.147	0	0.00453
TCGA.ZF.AA52.01A	0.52	0.438	0.57	4	4.23	4.12	0.188	0.25	0	0
TCGA.ZF.AA53.01A	0.18	0.557	0.388	2	1.9	1.98	0.184	0.372	0.0987	0.0615
TCGA.ZF.AA54.01A	0.53	0.344	0.196	2	2.14	2.08	0.241	0.102	0	0.029
TCGA.ZF.AA56.01A	0.4	0.682	0.709	4	3.8	3.92	0.11	0.573	0	0.00945
TCGA.ZF.AA58.01A	0.21	0.147	0.356	2	1.99	2	0.0343	0.113	0.0278	0.00163
TCGA.ZF.AA5H.01A	0.67	0.602	0.38	4	4.13	4.09	0.261	0.341	0	0
TCGA.ZF.AA5N.01A	0.69	0.152	0.0824	2	2.1	2.07	0.0968	0.0556	0	0.00717
TCGA.ZF.AA5P.01A	0.56	0.219	0.00671	2	2.01	2	0.0735	0.146	0	0
