sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.A4.8098.01A	0.82	0.471	0.062	2	2.03	2.02	0.289	0.182	0.0292	0
TCGA.A4.8310.01A	0.89	0.231	0.585	4	4.28	4.25	0.191	0.0407	0	0
TCGA.A4.8311.01A	0.18	0.326	0.811	2	3.1	2.2	0.29	0.0365	0.0111	0.00792
TCGA.A4.8515.01A	0.88	0.314	0.0412	2	2.15	2.13	0.213	0.102	0	0.0129
TCGA.A4.8516.01A	0.93	0.5	0.319	4	4.29	4.27	0.273	0.227	0	0
TCGA.A4.8517.01A	0.51	0.319	0.502	2	2.29	2.15	0.234	0.0853	0	0.0116
TCGA.A4.8518.01A	0.57	0.207	0	2	1.99	1.99	0.0221	0.185	0	0
TCGA.A4.8630.01A	0.87	0.406	0.686	4	4.48	4.42	0.29	0.116	0	0
TCGA.A4.A4ZT.01A	0.3	0.862	0.00676	2	0.319	1.5	0.00971	0.852	0.00388	0.00194
TCGA.A4.A57E.01A	0.85	0.671	0.464	4	4.03	4.02	0.384	0.287	0	0
TCGA.A4.A5DU.01A	0.81	0.462	0.109	2	2.1	2.08	0.178	0.284	0.00336	0
TCGA.A4.A5XZ.01A	0.41	0.364	0.579	2	2.56	2.23	0.315	0.0485	0	0
TCGA.A4.A5Y0.01A	0.95	0.211	0.0472	2	2.05	2.04	0.141	0.0696	0	0
TCGA.A4.A5Y1.01A	0.81	0.58	0.483	6	5.05	5.23	0.0859	0.494	0	0
TCGA.A4.A6HP.01A	0.77	0.43	0.138	2	2.16	2.12	0.252	0.178	0	0
TCGA.A4.A772.01A	0.17	0.355	0.765	2	3.02	2.17	0.301	0.0534	0.0235	0.00628
TCGA.A4.A7UZ.01A	0.24	0.12	0.606	2	2.28	2.07	0.0911	0.0287	0.0118	0
TCGA.AL.7173.01A	0.6	0.233	0.00714	2	2.02	2.01	0.0781	0.154	0	0.00166
TCGA.AL.A5DJ.01A	0.75	0.726	0.426	4	3.42	3.56	0.112	0.614	0	0
TCGA.AT.A5NU.01A	0.37	0.461	0.4	2	2.5	2.18	0.278	0.183	0	0
TCGA.B1.5398.01A	0.15	0.128	0.674	2	2.08	2.01	0.0594	0.0684	0.0446	0.0104
TCGA.B1.7332.01A	0.27	0.459	0.0893	2	1.15	1.77	0.0279	0.431	0.0344	0.00164
TCGA.B1.A47M.01A	0.35	0.138	0.632	2	2.29	2.1	0.105	0.0334	0	0
TCGA.B1.A47N.01A	0.12	0.319	0.857	2	2.96	2.12	0.23	0.0894	0.106	0.0114
TCGA.B1.A47O.01A	0.11	0.196	0.71	2	2.39	2.04	0.133	0.0627	0.0745	0.0196
TCGA.B1.A654.01A	0.89	0.515	0.104	2	2.1	2.08	0.285	0.23	0	0.0386
TCGA.B1.A655.01A	0.63	0.333	0.0602	2	1.94	1.96	0.139	0.195	0.0201	0
TCGA.B1.A656.01A	0.58	0.587	0.0809	2	1.95	1.97	0.0817	0.506	0.0247	0.0019
TCGA.B1.A657.01A	0.18	0.306	0.686	2	2.61	2.11	0.198	0.108	0.00769	0.00769
TCGA.B3.8121.01A	0.7	0.421	0	2	2.08	2.05	0.244	0.176	0	0
TCGA.B3.A6W5.01A	0.39	0.566	0.253	2	2.8	2.31	0.472	0.0944	0	0
