sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.24.1105.01A	0.85	0.641	0.316	4	3.51	3.58	0.1	0.541	0	0
TCGA.24.1413.01A	0.96	0.504	0.387	4	3.49	3.51	0.0976	0.406	0	0.00199
TCGA.24.1416.01A	0.87	0.593	0.124	2	1.84	1.86	0.328	0.264	0.0714	0
TCGA.24.1417.01A	0.78	0.673	0.355	4	3.46	3.58	0.146	0.527	0	0
TCGA.24.1418.01A	0.84	0.462	0.0188	2	1.73	1.77	0.0405	0.422	0.00434	0
TCGA.24.1419.01A	0.89	0.357	0.0432	2	1.99	1.99	0.167	0.189	0.0022	0.011
TCGA.24.1422.01A	0.75	0.786	0.235	4	3.41	3.55	0.215	0.571	0	0
TCGA.24.1423.01A	0.93	0.64	0.193	2	1.9	1.91	0.286	0.354	0.101	0
TCGA.24.1424.01A	0.9	0.826	0.22	4	3.66	3.7	0.301	0.525	0	0
TCGA.24.1425.01A	0.59	0.574	0.0728	2	1.75	1.85	0.154	0.42	0.0228	0.0133
TCGA.24.1426.01A	0.95	0.396	0.148	2	1.76	1.77	0.0555	0.341	0.0571	0.00158
TCGA.24.1427.01A	0.69	0.806	0.397	4	3.34	3.54	0.143	0.663	0	0
TCGA.24.1428.01A	0.88	0.702	0.0729	2	1.74	1.77	0.18	0.522	0.0317	0
TCGA.24.1430.01A	0.94	0.601	0.223	4	3.46	3.49	0.125	0.476	0	0
TCGA.24.1431.01A	0.96	0.53	0.0865	2	1.7	1.71	0.0351	0.495	0.0458	0
TCGA.24.1434.01A	0.65	0.749	0.183	2	2.36	2.23	0.504	0.245	0.0207	0.0332
TCGA.24.1435.01A	0.85	0.587	0.349	4	3.63	3.69	0.18	0.407	0	0
