sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.CC.5264.01A	0.92	0.496	0.54	4	3.38	3.43	0.0675	0.429	0	0
TCGA.CC.A1HT.01A	0.27	0.11	0.315	2	2	2	0.0368	0.0736	0.00409	0.0245
TCGA.CC.A3M9.01A	0.26	0.227	0.339	2	1.98	1.99	0.0828	0.144	0.0256	0.0237
TCGA.CC.A3MA.01A	0.79	0.422	0.122	2	1.85	1.89	0.132	0.29	0.0382	0
TCGA.CC.A3MB.01A	0.83	0.498	0.32	4	3.77	3.81	0.136	0.362	0	0
TCGA.CC.A3MC.01A	0.67	0.341	0.261	2	2.1	2.07	0.148	0.193	0.00135	0.0135
TCGA.CC.A5UC.01A	0.16	0.406	0.424	2	1.97	2	0.0922	0.314	0.0881	0.0471
TCGA.CC.A5UE.01A	0.92	0.448	0.331	4	3.83	3.85	0.183	0.265	0	0
TCGA.CC.A7IE.01A	0.79	0.273	0.0296	2	1.95	1.96	0.0591	0.214	0	0
TCGA.CC.A7IF.01A	0.87	0.366	0.0881	2	2.02	2.01	0.175	0.192	0.0209	0
TCGA.CC.A7IG.01A	0.84	0.672	0.27	4	3.83	3.86	0.241	0.431	0	0
TCGA.CC.A7IH.01A	0.85	0.38	0.194	2	2.2	2.17	0.231	0.149	0	0.0208
TCGA.CC.A7II.01A	0.82	0.442	0.0658	2	2.05	2.04	0.207	0.235	0.00364	0
TCGA.CC.A7IJ.01A	0.58	0.544	0.0607	2	1.91	1.95	0.186	0.357	0.00388	0.0233
TCGA.CC.A7IK.01A	0.9	0.663	0.158	4	3.74	3.77	0.293	0.37	0	0
TCGA.CC.A7IL.01A	0.91	0.622	0.173	4	3.73	3.75	0.171	0.451	0	0.0102
TCGA.CC.A8HT.01A	0.52	0.127	0.134	2	1.9	1.95	0.0132	0.113	0.017	0
TCGA.CC.A8HU.01A	0.89	0.699	0.0973	2	2.1	2.09	0.32	0.379	0.0227	0
TCGA.CC.A8HV.01A	0.84	0.51	0.408	4	3.6	3.67	0.179	0.33	0	0
TCGA.CC.A9FS.01A	0.78	0.367	0.126	2	1.88	1.9	0.063	0.304	0.00926	0
TCGA.CC.A9FU.01A	0.93	0.45	0.269	4	3.82	3.83	0.138	0.312	0	0.00155
TCGA.CC.A9FV.01A	0.05	0.273	1	2	1.94	2	0.0983	0.174	0.181	0.176
TCGA.CC.A9FW.01A	0.77	0.602	0.441	4	3.54	3.65	0.199	0.402	0	0
TCGA.DD.A113.01A	0.85	0.683	0.5	4	3.82	3.85	0.295	0.388	0	0
TCGA.DD.A114.01A	0.18	0.101	0.408	2	1.92	1.98	0.00283	0.0977	0.0354	0.00425
TCGA.DD.A115.01A	0.82	0.434	0.162	4	3.75	3.79	0.135	0.299	0	0
TCGA.DD.A116.01A	0.73	0.566	0.0789	2	1.84	1.88	0.16	0.406	0.0385	0.00609
TCGA.DD.A118.01A	0.76	0.362	0.0174	2	1.82	1.86	0.0314	0.33	0.00629	0
TCGA.DD.A119.01A	0.73	0.343	0.208	2	2.16	2.12	0.15	0.193	0	0.00193
TCGA.DD.A11A.01A	0.93	0.521	0.212	4	3.91	3.91	0.205	0.316	0	0
TCGA.DD.A11B.01A	0.86	0.37	0.0996	2	1.86	1.88	0.12	0.25	0.0369	0
TCGA.DD.A11C.01A	0.89	0.531	0.154	4	3.95	3.95	0.235	0.296	0	0
TCGA.DD.A11D.01A	0.77	0.329	0	2	2.14	2.11	0.241	0.0875	0	0
TCGA.DD.A1E9.01A	0.63	0.167	0.651	2	2.26	2.17	0.149	0.0186	0	0
TCGA.DD.A1EA.01A	0.73	0.247	0.00826	2	2.13	2.09	0.176	0.0714	0.00204	0
TCGA.DD.A1EB.01A	0.84	0.297	0.108	2	2	2	0.15	0.146	0.014	0.012
TCGA.DD.A1EC.01A	0.2	0.305	0.475	2	2.34	2.07	0.148	0.157	0.0221	0.00681
TCGA.DD.A1ED.01A	0.1	0.208	0.912	2	1.97	2	0.0571	0.151	0.0921	0.0405
TCGA.DD.A1EE.01A	0.86	0.331	0.178	2	2.11	2.1	0.191	0.14	0.0325	0
TCGA.DD.A1EF.01A	0.62	0.65	0.123	2	2.15	2.09	0.293	0.357	0.0225	0.0348
TCGA.DD.A1EG.01A	0.6	0.423	0.399	4	4.15	4.09	0.176	0.247	0	0
TCGA.DD.A1EH.01A	0.87	0.326	0.0864	2	1.95	1.96	0.109	0.217	0.0282	0
TCGA.DD.A1EI.01A	0.48	0.384	0.667	4	3.82	3.92	0.0981	0.286	0	0
TCGA.DD.A1EJ.01A	0.71	0.452	0.351	4	3.94	3.96	0.26	0.192	0	0
TCGA.DD.A1EK.01A	0.85	0.215	0.132	4	3.83	3.85	0.064	0.151	0	0
TCGA.DD.A1EL.01A	0.9	0.385	0.476	4	3.91	3.92	0.147	0.238	0	0
TCGA.DD.A39V.01A	0.74	0.201	0.38	2	2.12	2.09	0.0914	0.11	0.00498	0
TCGA.DD.A39W.01A	0.88	0.191	0	2	2.07	2.06	0.135	0.0561	0	0
TCGA.DD.A39X.01A	0.49	0.45	0.0594	2	2.11	2.05	0.241	0.209	0	0
TCGA.DD.A39Y.01A	0.52	0.476	0.171	2	2.19	2.1	0.226	0.25	0	0.00556
TCGA.DD.A39Z.01A	0.81	0.506	0.113	2	1.84	1.87	0.0428	0.463	0.057	0
TCGA.DD.A3A0.01A	0.73	0.494	0.0836	2	1.86	1.9	0.0628	0.431	0.0314	0
TCGA.DD.A3A1.01A	0.78	0.158	0.277	2	1.92	1.94	0.0408	0.118	0.0423	0
TCGA.DD.A3A2.01A	0.6	0.284	0.181	2	2.06	2.03	0.165	0.119	0	0
TCGA.DD.A3A3.01A	0.74	0.283	0.0634	2	2.25	2.19	0.195	0.0876	0	0
TCGA.DD.A3A4.01A	0.74	0.233	0.0945	2	1.96	1.97	0.11	0.123	0.011	0.011
TCGA.DD.A3A5.01A	0.93	0.193	0.211	2	1.97	1.97	0.071	0.122	0.0196	0
TCGA.DD.A3A6.01A	0.11	0.108	0.869	2	1.99	2	0.0478	0.0602	0.0655	0.0124
TCGA.DD.A3A7.01A	0.82	0.585	0.145	2	2.32	2.26	0.315	0.269	0.00369	0.0185
TCGA.DD.A3A8.01A	0.74	0.467	0.0837	2	2.03	2.02	0.19	0.277	0.00559	0
TCGA.DD.A3A9.01A	0.73	0.507	0.071	2	1.99	1.99	0.213	0.294	0	0.003
TCGA.DD.A4NA.01A	0.8	0.464	0.335	4	3.66	3.73	0.165	0.299	0	0
TCGA.DD.A4NB.01A	0.44	0.286	0.411	4	3.79	3.91	0.0824	0.204	0	0
TCGA.DD.A4ND.01A	0.22	0.496	0.21	2	2.34	2.08	0.375	0.122	0.0247	0
TCGA.DD.A4NE.01A	0.81	0.582	0.122	2	1.93	1.94	0.25	0.333	0.0611	0
TCGA.DD.A4NH.01A	0.5	0.325	0.081	2	2.06	2.03	0.191	0.134	0	0.00658
TCGA.DD.A4NI.01A	0.53	0.32	0.0338	2	2.01	2	0.128	0.192	0	0
TCGA.DD.A4NJ.01A	0.64	0.581	0.341	4	3.91	3.94	0.279	0.302	0	0
TCGA.DD.A4NK.01A	0.81	0.372	0.0769	2	2.22	2.18	0.264	0.108	0	0
TCGA.DD.A4NL.01A	0.46	0.368	0	2	1.99	2	0.157	0.21	0	0
TCGA.DD.A4NN.01A	0.8	0.548	0.176	2	1.91	1.93	0.184	0.364	0.0846	0
TCGA.DD.A4NO.01A	0.69	0.534	0.0217	2	2.16	2.11	0.315	0.219	0	0
TCGA.DD.A4NP.01A	0.18	0.17	0.441	2	2.11	2.02	0.0914	0.0786	0.0219	0.00914
TCGA.DD.A4NQ.01A	0.27	0.0941	0.4	2	1.99	2	0.026	0.068	0.0246	0
TCGA.DD.A4NR.01A	0.74	0.243	0.0222	2	2.07	2.05	0.126	0.117	0	0
TCGA.DD.A4NS.01A	0.77	0.451	0	2	2.01	2.01	0.209	0.241	0	0
TCGA.DD.A4NV.01A	0.6	0.426	0.156	2	2.07	2.04	0.183	0.243	0	0.00832
TCGA.DD.A73A.01A	0.7	0.0924	0.241	2	2.02	2.02	0.0494	0.043	0.00318	0
TCGA.DD.A73B.01A	0.91	0.941	0.13	4	3.74	3.77	0.638	0.303	0	0
TCGA.DD.A73C.01A	0.7	0.25	0.0154	2	1.99	1.99	0.108	0.143	0.00385	0
TCGA.DD.A73D.01A	0.52	0.419	0.512	2	2.68	2.35	0.302	0.118	0	0
TCGA.DD.A73E.01A	0.83	0.558	0.0464	2	2.11	2.09	0.318	0.24	0.0259	0
TCGA.DD.A73F.01A	0.68	0.145	0.0538	2	1.91	1.94	0.0249	0.12	0.00778	0
TCGA.DD.A73G.01A	0.77	0.3	0.107	2	1.93	1.95	0.0639	0.236	0.00609	0.0167
TCGA.DD.AA3A.01A	0.81	0.449	0.254	2	1.85	1.88	0.0867	0.363	0.069	0.00642
TCGA.DD.AAC8.01A	0.92	0.551	0.128	2	1.89	1.9	0.0984	0.452	0.0311	0
TCGA.DD.AAC9.01A	0.5	0.159	0.231	2	2.09	2.05	0.0837	0.0755	0	0
TCGA.DD.AACA.01A	0.9	0.193	0.445	4	4.06	4.05	0.112	0.0813	0	0
TCGA.DD.AACA.02A	0.95	0.285	0.0118	2	2.05	2.05	0.137	0.147	0	0
TCGA.DD.AACB.01A	0.8	0.748	0.212	4	3.38	3.5	0.0927	0.656	0	0
TCGA.DD.AACC.01A	0.23	0.177	0.25	2	1.97	1.99	0.0574	0.12	0.0279	0
TCGA.DD.AACD.01A	0.67	0.38	0.0889	2	2.18	2.12	0.194	0.186	0	0.00169
TCGA.DD.AACE.01A	0.76	0.336	0.164	2	2.26	2.2	0.224	0.112	0	0.00344
TCGA.DD.AACF.01A	0.95	0.395	0.573	4	4.29	4.27	0.242	0.153	0	0
TCGA.DD.AACG.01A	0.88	0.544	0.297	4	4.04	4.03	0.321	0.223	0	0
TCGA.DD.AACH.01A	0.76	0.661	0.0787	2	1.96	1.97	0.28	0.381	0.0487	0
TCGA.DD.AACI.01A	0.66	0.399	0.422	4	3.95	3.96	0.126	0.273	0	0
TCGA.DD.AACJ.01A	0.54	0.441	0.406	2	2.57	2.31	0.33	0.111	0	0
TCGA.DD.AACK.01A	0.74	0.0438	0.217	2	2.02	2.01	0.0267	0.0171	0	0.00952
TCGA.DD.AACL.01A	0.21	0.188	0.0729	2	1.7	1.94	0.0215	0.166	0	0
TCGA.DD.AACM.01A	0.64	0.246	0.216	2	1.95	1.97	0.0668	0.179	0.0472	0.00196
TCGA.DD.AACN.01A	0.77	0.483	0.284	4	3.79	3.84	0.178	0.305	0	0
TCGA.DD.AACO.01A	0.89	0.206	0.312	2	1.89	1.9	0.0302	0.175	0.0547	0
TCGA.DD.AACP.01A	0.89	0.547	0.28	4	3.57	3.62	0.116	0.431	0	0.00178
TCGA.DD.AACQ.01A	0.97	0.22	0.228	2	1.96	1.96	0.102	0.118	0.0501	0
TCGA.DD.AACS.01A	0.96	0.324	0.565	4	3.9	3.9	0.136	0.188	0	0.00339
TCGA.DD.AACT.01A	0.57	0.32	0.0805	2	2.35	2.2	0.243	0.0774	0	0
TCGA.DD.AACU.01A	0.81	0.362	0.432	4	3.54	3.63	0.061	0.301	0	0
TCGA.DD.AACV.01A	0.98	0.19	0.132	2	2	2	0.103	0.0877	0.01	0
TCGA.DD.AACW.01A	0.93	0.245	0.361	2	1.91	1.92	0.0904	0.155	0.0884	0
TCGA.DD.AACX.01A	0.93	0.164	0.0909	2	1.99	1.99	0.084	0.0802	0.0149	0
TCGA.DD.AACY.01A	0.81	0.656	0.069	2	2.04	2.04	0.218	0.438	0.0103	0
