sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.12.0688.01A	0.82	0.262	0.0458	2	2.01	2.01	0.154	0.108	0.012	0
TCGA.12.0691.01A	0.82	0.37	0.0822	2	1.84	1.87	0.0709	0.299	0.0169	0.0118
TCGA.12.0692.01A	0.83	0.57	0.0208	2	1.94	1.95	0.178	0.392	0.0102	0
TCGA.12.0703.01A	0.74	0.365	0.0529	2	1.99	1.99	0.125	0.239	0.00579	0.0135
TCGA.12.0707.01A	0.82	0.283	0.174	2	1.95	1.96	0.124	0.159	0.0432	0
TCGA.12.0769.01A	0.88	0.296	0.0368	2	2.02	2.01	0.158	0.138	0.0109	0
TCGA.12.0772.01A	0.73	0.377	0.0081	2	1.94	1.96	0.162	0.215	0	0
TCGA.12.0773.01A	0.84	0.227	0.421	2	2.14	2.12	0.154	0.0734	0	0.0307
TCGA.12.0775.01A	0.39	0.347	0.142	2	2.03	2.01	0.233	0.115	0	0
TCGA.12.0776.01A	0.4	0.492	0.127	2	1.83	1.93	0.173	0.319	0.0188	0
TCGA.12.0778.01A	0.64	0.359	0.128	2	1.96	1.98	0.127	0.232	0.0326	0.0096
TCGA.12.0780.01A	0.85	0.275	0.146	2	1.97	1.98	0.122	0.152	0.0361	0
TCGA.12.0818.01A	0.92	0.349	0.0621	2	2.06	2.05	0.179	0.17	0.0197	0
TCGA.12.0819.01A	0.79	0.399	0.0221	4	3.98	3.98	0.19	0.208	0	0
TCGA.12.0820.01A	0.88	0.244	0.0902	2	1.99	1.99	0.116	0.128	0.022	0
TCGA.12.0821.01A	0.92	0.241	0.343	2	1.86	1.87	0.0527	0.188	0.0826	0
TCGA.12.0822.01A	0.53	0.176	0.051	2	2.01	2.01	0.0735	0.102	0.00717	0
TCGA.12.0826.01A	0.78	0.383	0.153	4	4.18	4.14	0.231	0.152	0	0
TCGA.12.0827.01A	0.55	0.268	0.417	4	3.91	3.95	0.0515	0.216	0	0
TCGA.12.0828.01A	0.76	0.261	0.0148	2	1.99	2	0.12	0.141	0.00386	0
TCGA.12.0829.01A	0.22	0.0603	0.231	2	1.98	2	0.0124	0.0479	0.00464	0
TCGA.12.1090.01A	0.99	0.968	0.899	3	2.79	2.79	0.0913	0.876	0	0
TCGA.12.1091.01A	0.89	0.36	0.324	2	1.82	1.84	0.0896	0.271	0.117	0
TCGA.12.1092.01B	0.57	0.355	0.0172	2	1.96	1.98	0.161	0.194	0	0
TCGA.12.1093.01A	0.34	0.282	0.236	2	1.88	1.96	0.0783	0.204	0.0313	0.00978
TCGA.12.1094.01A	0.74	0.284	0.0935	2	1.97	1.98	0.143	0.141	0.0266	0
TCGA.12.1095.01A	0.61	0.259	0.115	2	1.92	1.95	0.0978	0.162	0.02	0.00998
TCGA.12.1096.01A	0.41	0.241	0.205	2	1.99	1.99	0.0947	0.146	0	0
TCGA.12.1097.01B	0.76	0.271	0.0929	2	1.89	1.92	0.0948	0.176	0.0232	0
TCGA.12.1098.01C	0.81	0.413	0.0299	2	2.06	2.05	0.228	0.185	0.00411	0.00411
TCGA.12.1099.01A	0.83	0.612	0.0545	2	2.12	2.1	0.341	0.271	0.00196	0.00392
TCGA.12.1598.01A	0.88	0.583	0.0214	2	1.93	1.94	0.192	0.392	0.00208	0
TCGA.12.1599.01A	0.73	0.19	0.0426	2	1.99	1.99	0.0887	0.101	0.00403	0
TCGA.12.1600.01A	0.91	0.376	0.114	2	1.95	1.96	0.155	0.221	0.0409	0
TCGA.12.1601.01A	0.71	0.176	0.191	2	2.05	2.03	0.0792	0.097	0.00396	0
TCGA.12.1602.01A	0.87	0.63	0.156	4	3.45	3.52	0.0628	0.567	0	0
TCGA.12.3644.01A	0.86	0.489	0.406	2	1.99	1.99	0.254	0.235	0.0757	0.00204
TCGA.12.3646.01A	0.97	0.278	0.196	2	1.95	1.95	0.0638	0.214	0.0507	0
TCGA.12.3648.01A	0.98	0.252	0.463	2	2.06	2.06	0.143	0.109	0.0246	0
TCGA.12.3649.01A	0.77	0.293	0.287	2	1.96	1.97	0.117	0.176	0.0123	0
TCGA.12.3650.01A	0.9	0.286	0.297	2	2.01	2.01	0.134	0.152	0.0217	0
TCGA.12.3651.01A	0.68	0.293	0.212	2	1.89	1.93	0.0786	0.214	0.0384	0
TCGA.12.3652.01A	0.96	0.273	0.288	4	3.84	3.85	0.104	0.17	0	0
TCGA.12.3653.01A	0.98	0.55	0.7	4	3.49	3.5	0.0719	0.478	0	0.0592
TCGA.12.5295.01A	0.74	0.274	0.161	2	1.84	1.88	0.0629	0.211	0.0442	0
TCGA.12.5301.01A	0.98	0.102	0.538	4	4.02	4.01	0.0535	0.0483	0	0.0104
TCGA.14.0740.01B	0.97	0.465	0.144	4	3.66	3.67	0.108	0.357	0	0.0203
TCGA.14.0781.01B	0.58	0.319	0.0161	2	2	2	0.164	0.155	0	0.00514
TCGA.14.0783.01B	0.9	0.447	0.198	4	3.92	3.93	0.171	0.276	0	0
TCGA.14.0786.01B	0.91	0.265	0.0882	2	1.98	1.98	0.123	0.142	0.0233	0
TCGA.14.0787.01A	0.85	0.289	0.129	2	1.91	1.92	0.112	0.177	0.0372	0
TCGA.14.0789.01A	0.55	0.415	0.0573	2	1.93	1.96	0.0731	0.342	0.0219	0
TCGA.14.0790.01B	0.95	0.262	0.106	2	2.01	2.01	0.128	0.135	0.0259	0
TCGA.14.0812.01B	0.65	0.177	0.0449	2	1.91	1.94	0.0358	0.141	0	0.00596
TCGA.14.0813.01A	0.81	0.333	0.11	2	1.94	1.95	0.0971	0.236	0.0175	0
TCGA.14.0817.01A	0.84	0.394	0.336	4	3.94	3.95	0.148	0.247	0	0
TCGA.14.0865.01B	0.95	0.554	0.268	4	3.58	3.6	0.0835	0.47	0	0
TCGA.14.0866.01B	0.76	0.262	0.00794	2	2.02	2.02	0.148	0.114	0.00208	0
TCGA.14.0867.01A	0.75	0.587	0.0691	2	2.01	2.01	0.295	0.292	0.0125	0.0109
TCGA.14.0871.01A	0.97	0.875	0.273	4	4.48	4.47	0.58	0.295	0	0.0202
TCGA.14.1034.01A	0.73	0.316	0.247	4	3.86	3.9	0.121	0.195	0	0
TCGA.14.1037.01A	0.2	0.112	0	2	1.72	1.94	0.00177	0.11	0	0
TCGA.14.1043.01B	0.5	0.243	0.528	2	2.02	2.01	0.117	0.126	0.0455	0.0375
TCGA.14.1395.01B	0.97	0.377	0.195	4	3.92	3.93	0.183	0.194	0	0.00794
TCGA.14.1396.01A	0.73	0.402	0.1	2	2.07	2.05	0.251	0.151	0.0161	0
TCGA.14.1401.01A	0.61	0.292	0.103	2	1.99	1.99	0.127	0.165	0.0242	0.00605
